time,open,high,low,close,volume
2025-10-02,58.99,59.28,58.6,58.6,455698
2025-10-03,58.5,58.79,58.31,58.41,471818
2025-10-06,59.38,59.38,58.5,59.09,421614
2025-10-07,59.38,59.38,58.89,59.18,303739
2025-10-08,59.47,59.86,59.18,59.18,380162
2025-10-09,59.18,59.67,58.89,59.18,364155
2025-10-10,59.18,59.47,58.89,59.18,593725
2025-10-13,58.41,59.18,58.41,58.89,518774
2025-10-14,59.18,59.18,58.31,58.31,570350
2025-10-15,58.31,58.5,57.14,57.34,1274439
2025-10-16,57.14,57.53,56.85,57.04,957708
2025-10-17,57.04,57.53,56.85,56.95,321477
2025-10-20,56.95,57.82,55.39,55.39,612230
2025-10-21,55.68,57.14,54.42,54.42,844653
2025-10-22,55.59,57.34,55.59,57.34,1028934
2025-10-23,58.31,58.99,57.82,58.11,559139
2025-10-24,58.7,59.09,57.92,57.92,646482
2025-10-27,58.5,58.5,57.63,57.63,515733
2025-10-28,57.63,58.5,57.43,58.31,662667
2025-10-29,58.41,59.47,58.31,58.5,642394
2025-10-30,58.5,59.09,58.02,58.02,462641
2025-10-31,58.11,60.54,58.11,59.86,1178788
2025-11-03,60.25,61.13,59.77,59.77,1098919
2025-11-04,60.35,60.45,58.41,58.79,1011254
2025-11-05,58.99,61.81,58.89,61.22,1686244
2025-11-06,61.51,61.51,59.96,60.35,628301
2025-11-07,60.06,61.13,59.28,61.13,1227391
2025-11-10,61.03,61.03,59.28,59.47,740329
2025-11-11,59.57,60.25,59.18,59.38,555321
2025-11-12,59.77,60.25,58.89,60.15,650462
2025-11-13,59.96,61.71,59.67,61.13,1162055
2025-11-14,61.13,61.61,60.74,61.03,498703
2025-11-17,61.42,62.0,60.25,61.22,691596
2025-11-18,61.61,61.61,60.35,60.64,751333
2025-11-19,60.74,61.03,60.25,60.45,381879
2025-11-20,60.45,60.54,59.96,60.35,393427
2025-11-21,59.86,60.15,59.28,60.15,468772
2025-11-24,60.15,60.25,59.28,59.28,391379
2025-11-25,59.28,59.67,59.09,59.09,407419
2025-11-26,59.09,60.25,58.99,60.25,531004
2025-11-27,60.15,61.32,59.77,61.22,1565692
2025-11-28,61.22,62.0,60.74,61.61,1247161
2025-12-01,61.61,63.94,61.61,63.56,2763807
2025-12-02,63.56,64.24,62.97,64.24,1965908
2025-12-03,64.33,64.33,62.49,62.68,1156599
2025-12-04,62.78,63.17,62.29,63.17,1031053
2025-12-05,63.36,63.36,62.2,62.2,738177
2025-12-08,62.29,63.56,61.81,63.56,1055304
2025-12-09,63.46,63.46,61.81,62.2,733568
2025-12-10,62.1,62.29,61.61,61.71,445993
2025-12-11,61.81,62.1,60.74,60.83,473346
2025-12-12,60.83,61.13,59.57,59.57,601257
2025-12-15,59.57,60.64,59.28,60.35,623678
2025-12-16,60.74,62.49,60.35,62.49,874237
2025-12-17,62.39,62.97,61.13,61.13,535749
